number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
18089382,1710017448,69380464218849356,1967090741799516504137298622499298,23052899298027291,92433363415630394,3722922071065,2294951790350315333904,1952176928246493040192891929883423,36159634404612943649,2437383581168311901059549015960683,1178636357193349279726639936448633491285677,14752662483275,14761400854547,5,6,18096582,18098982,33421039057570536424,201333979261,16710519528785276928,100666989630,56682919278,123603377810790861086,52616335918,132578426501750311582,0.07728746764764405,-0.06769614731278295,178454712218,955567685324,194340148478301447154,324314765019592551287,3,0,0,1,96099705542504179041,0,0,204442152227,940796062883132,0,0,-214598329016659,3928446964570,2241245271466624578510,1710017447,215544945182
18091782,1710046253,69399917970010796,1952213960158906392107445454244486,23052899298027291,92452817166770525,3752081981215,2278074798169062454947,1962685430629722960020300412941224,50130963588590448038,2437512217251540498729294649260457,1178737655157700232208506198740795980020235,14758541841071,14767280637587,5,6,18096582,18098982,33421039057570536424,201333979261,16710519528785276928,100666989630,56932861095,123066897631186118099,52616335918,132578426501750311582,0.08203773793232383,-0.07174265920585976,178454712218,955567685324,194340148478301447154,324314765019592551287,3,0,0,1,96099705542504179041,0,0,204442152227,940796062883132,0,0,-214598329016659,3950531290332,2228696954048128787426,1710046252,221375198879
18094182,1710075058,69419846071617657,1962676604956423024696993234971611,23052899298027291,92472745268355558,3732884812383,2290777521208065301998,1959379352310392503355031475836923,41530135753018048459,2437602349613908540192036394451850,1178785869107538547795291559941339199435498,14764427436875,14773169266907,5,6,18096582,18098982,33421039057570536424,201333979261,16710519528785276928,100666989630,57183905023,122526619777932919040,52616335918,132578426501750311582,0.08680895439238356,-0.07581781583208558,178454712218,955567685324,194340148478301447154,324314765019592551287,3,0,0,1,96099705542504179041,0,0,204442152227,940796062883132,0,0,-214598329016659,3936321478501,2238355377078755422716,1710075057,227201074442
18096582,1710103862,69439722924124923,1963238574416221789758857188345957,23052899298027291,92492622120841052,3732618435810,2291925974729572725920,1960755549114305024268767386140232,49486603100713655781,2437614356794491994701979710677936,1178796167837918310949327391250237144463583,14770296584303,14779037526071,5,6,18096582,18098982,33421039057570536424,201333979261,16710519528785276928,100666989630,57433184336,121988713806675077241,52616335918,132578426501750311582,0.09154663345442415,-0.07987508205141824,178454712218,955567685324,194340148478301447154,324314765019592551287,3,0,0,1,96099705542504179041,0,0,204442152227,940796062883132,0,0,-214598329016659,3936321478501,2239340315192931434031,1710103861,233029829823
18098982,1710132669,69510478405644461,1960726145960179196638267598510670,23066313342549544,92576791646790649,3740802410756,2291075927177910503589,1959720140548741794955961701630640,42071497718280210293,2437631027447573038847949091954326,1178804147251905661724089473976180439431950,14776182248243,14784923001875,7,6,18146982,18098982,32656249746569907302,201333979261,16328124873284958208,100666989630,54125403438,121459241811233839572,54125403438,132578426501750311582,0.0,-0.08386873327667432,183519163994,955567685324,189856421579032321152,324314765019592551287,3,0,1,1,96099705542504179041,0,33421039057570536424,204442152227,940796062883132,0,63010754488674,-214598329016659,3947835787015,2234405609599533373103,1710132668,238859364795
18101382,1710161476,69289356640013335,1960008023855993744680774812705546,23109885540588337,92399242079392794,3734996019689,2285844453873535126669,1960265360725582213924301882491916,48606858510459679793,2437650160516261536058281824197806,1178817034002177485745491789101451808800274,14782045854287,14790786698759,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,54361349957,133494287338642061184,54125403438,133494287338642061184,0.004359256541529133,0.0,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3938155163916,2230548290998275096666,1710161475,244688152781
18103782,1710190280,69309348104258948,1960573528173397147690554591754645,23109885540588337,92419233543616509,3734726573330,2286998676096607329818,1966119509704999065537409979344773,43573063892376741832,2437685626110286829693031323149550,1178851424803290181677501256370759331566910,14787936195635,14796677446103,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,54601054876,132914877289207396564,54125403438,133494287338642061184,0.008787951826444207,-0.004340335912388804,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3938155163916,2231537562532943063767,1710190279,250516130515
18106182,1710219084,69329500673799041,1961143589722750430470017014843850,23109885540588337,92439386113134528,3734455112858,2288162488698900371186,1965629499511704531614610083095005,47717562230709709133,2437782222570230849703737928524745,1178909895394816003134951623092095387750770,14793802249547,14802545114483,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,54839074882,132331365671140672082,54125403438,133494287338642061184,0.013185517311062656,-0.008711396500071578,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3938155163916,2232535095158046561408,1710219083,256344281136
18108582,1710247888,69349894438468552,1961720474028323407510753633656445,23109885540588337,92459779877781701,3734180564036,2289340525570568804429,1967407207081527128672604139395347,46684049750508248134,2437969378621532495997192961799430,1179029745142125806855511545368004774836590,14799688948883,14808433689335,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,55080886316,131757003092382758869,54125403438,133494287338642061184,0.017653131751608875,-0.013013922025384095,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3938155163916,2233544861938037503266,1710247887,262172604677
18110982,1710276692,69370780717703324,1962311290235512859434870300137289,23109885540588337,92480666156993595,3733899552111,2290547320161523243789,1973903323043558698865343813212511,43482403067500532031,2438056201337225601343354850921040,1179097531603596741889976678915101742962755,14805574130579,14814320228519,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,55323764011,131178574675383411924,54125403438,133494287338642061184,0.022140446017602677,-0.017346904571161614,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3938155163916,2234579322672120251808,1710276691,268001101241
18113382,1710305497,69392153496546022,1973891203008430484830044482512876,23109885540588337,92502038935812883,3712852340867,2304596687861728754231,1986193476975809638279683754610769,16351465673994571477,2438451468351109925831224436907661,1179374174948943034930848811042852527832217,14811445843259,14820194649671,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,55564934492,130602685625747769939,54125403438,133494287338642061184,0.026596218458657228,-0.021660864824567416,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3922581785758,2245250971527909761810,1710305496,273829973110
18115782,1710334302,69414563976520948,1986149669021909482012818821993540,23109885540588337,92524449415763262,3690830670613,2319470738078355601363,2014783758111985654885819967739010,21574379042313153465,2439799367731556528133447531942090,1180302526174990054895414032167998080881953,14817250364879,14826074255171,7,8,18146982,18149382,32656249746569907302,200959801255,16328124873284958208,100479900627,55809946585,130035826099071905532,54125403438,133494287338642061184,0.031122967035795313,-0.02590718530746483,183519163994,953796237236,189856421579032321152,326557770224465537347,3,0,1,2,96099705542504179041,0,33421039057570536424,405776131488,940796062883132,0,63010754488674,-417181263051063,3906285152796,2256549377223778153217,1710334301,279662215594
18118182,1710363109,69693523532839840,2016505775764081690888305249340912,23125030755166275,92818554186337946,3646824910594,2362406809335300232130,1994993059365399863432712043427414,23543361400974747346,2440099507457486943496060205099875,1180451538622595119700800364695934225817620,14823143384567,14831970769307,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,51912018728,129464953847287688996,51912018728,133494287338642061184,0.0,-0.030183564942617758,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3868057786817,2299377303417213514551,1710363108,285498437470
18120582,1710391915,69719639464846766,1995069026647528319129464010423178,23125030755166275,92844670118316266,3687046670800,2337950543899219862826,1981647168127238364209605131188420,28995541894213853062,2440401673688811834268144539690422,1180612159851666536707119099593776865600019,14829024722711,14837863950803,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,52138316535,128896587790431698535,51912018728,133494287338642061184,0.004359256537213918,-0.03444117077869502,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3898516993464,2281177973201604387209,1710391913,291343009994
18122982,1710420720,69746250408809328,1981687966101778363021706315979979,23125030755166275,92871281062249680,3713006827902,2322935358299910597356,1980316034545890023643358162242819,25616212552598083125,2440708539529300096094131612052480,1180800882710417615114580795619953927022444,14834923326575,14843743468559,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,52368219048,128337133301460505355,51912018728,133494287338642061184,0.008787951830390606,-0.038632020440688475,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3918276186165,2270068437128099238676,1710420719,297181621219
18125382,1710449525,69773316012997593,1982456976361122486533147980536933,23125030755166275,92898346666408299,3712648190984,2324514031334217883394,1991247530971073657001867530300212,25181932475410978022,2440831232773977866145583770119063,1180901336785118888869863143341381059080455,14840892198323,14849643319115,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,52596505550,127773718506682969624,51912018728,133494287338642061184,0.013185517318955675,-0.04285253658418675,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3918276186165,2271422652277772850917,1710449523,303015938845
18127782,1710478329,69800747934510907,1983236394730301465172294527604129,23125030755166275,92925778587891565,3712284983922,2326114606923716395091,1981448360911680688818682439545664,30164557468244923748,2441080642132597734523611105541353,1181036623119624687097348191022145703371351,14846781898943,14855533477595,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,52828428434,127219137647588949400,51912018728,133494287338642061184,0.017653131749733264,-0.04700687809310222,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3918276186165,2272795732074771425797,1710478328,308850689630
18130182,1710507133,69828538808519964,1984026011953713420009886214351504,23125030755166275,92953569461870182,3711917315214,2327736676754218029994,1977319192057199602592327630539922,26414803986874770777,2441384085589182984612348918994473,1181216722202378071992617494957102189520500,14852667867395,14861417014091,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,53061373977,126660630982482727210,51912018728,133494287338642061184,0.022140446030854743,-0.05119062764703952,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3918276186165,2274187329282206022392,1710507132,314685468452
18132582,1710535937,69856841374181944,1984830167782211794828308234482491,23125030755166275,92981872027501161,3711543177574,2329389181830666353130,1972155265642731856340242691611037,27132186557887231498,2441612589919448401873768476955213,1181346611015297256072392698151944843321301,14858554044503,14867300839343,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,53292682119,126104576225955166775,51912018728,133494287338642061184,0.02659621846405491,-0.05535601005862534,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3918276186165,2275605118223224485628,1710535936,320520477945
18134982,1710564742,69885732266985763,1972196367617673905670903405842641,23125030755166275,93010762920273334,3736479775147,2315281371667375802823,1965851471670590325731507097765305,28177212547382747379,2441790892663241093739703631845903,1181443055690121244366085247319505233144772,14864463617123,14873208024071,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,53527674775,125557240005045076069,51912018728,133494287338642061184,0.03112296702359907,-0.05945608229259025,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3937299586069,2265184848031376122770,1710564741,326355920627
18137382,1710593546,69914745552362534,1973015131250487031366756565848355,23125030755166275,93039776205618326,3736094261394,2316965084590899222111,1964072204105512168746258851044649,38630269242998531326,2441956310581037675810592475985003,1181540556982617993328517646879976712699311,14870359085759,14879101074875,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,53763703626,125006029261977377948,51912018728,133494287338642061184,0.03566967618235295,-0.06358517840641431,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3937299586069,2266629581109311369976,1710593545,332187473974
18139782,1710622350,69944028153291122,1973841495049110930866476755011187,23125030755166275,93069058806514839,3735705493408,2318665034600425736800,1962448920213620802338446113388031,33720277397641619751,2442053605556433715088219459383936,1181596713365899402435080926389097082684880,14876264989511,14885006562611,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,53998073403,124457238397550378169,51912018728,133494287338642061184,0.0401844259983446,-0.06769614731278295,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3937299586069,2268088332945055172045,1710622349,338019257879
18142182,1710651155,69973679062808532,1962480137337979128493572335863123,23125030755166275,93098709715999771,3758529608994,2306053337997704530075,1967432652741650432150151557906086,27776349309834464209,2442138816786719241990999310109993,1181659919236159396972532820165868229716284,14882177888123,14890920059735,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,54236176464,123917052176176749432,51912018728,133494287338642061184,0.044771091414836706,-0.07174265920585976,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3954749987144,2258792777182386934221,1710651154,343851503570
18144582,1710679959,70003427710041240,1963314467190129118425776007200249,23125030755166275,93128458363199894,3758132870310,2307770921465774250155,1960590011181581998755219237934558,33856436661806105899,2442275523812070734055968633556771,1181729412450591081307756687910154980344309,14888105145035,14896848999527,9,8,18166182,18149382,34226882596252878748,200959801255,17113441298126446592,100479900627,54472605871,123373042046565390246,51912018728,133494287338642061184,0.049325516628750954,-0.07581781583208558,176015086301,953796237236,198988255558116486551,326557770224465537347,4,0,1,2,128755955289074086343,0,33421039057570536424,405776131488,1208263360331682,0,63010754488674,-417181263051063,3954749987144,2260266837353568503307,1710679958,349680205665
